id,sender,receiver,amount,precision,nai,timestamp
NULL,boomerang,homeyeats,86,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,hope-on-fire,41,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,humptydumpty1,147,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,investingpennies,548,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,jaka87,226,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,japanesemask,9039,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,jigstrike,19,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,jim888,2,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,jinh0729,828,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,joeblack1,5126,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,joele,12853,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,kilianmiguel,37,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,lavater,92,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,leontr,8,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,lisa-smisha,5,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,long-trip-home,3,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,loro,278,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,loveiskey,7,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,lt-interiors,5,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,luckyolddaddy,342,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,lydiachan,216,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,malonmar,434,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,maple-leafs,2,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,marialin,229,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,max-steem-room,2,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,metalgrowartinc,2,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,mexbit,2384,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,mhaimo,15,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,miguel-angel,1323,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,mike-gib-spfx,1,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,mike-nascar,27,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,miriambjv,227,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,mission109,115,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,mohammedfelahi,2109,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,monstersvote,1,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,mup,196,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,mutiahanum,2,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,networker5,2,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,new-world-steem,313,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,nihao,54,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,nkhh,17,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,oprox,56,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,orora,36,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,papabab,83,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,papyboys,3,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,peace-delight,1,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,periko,281,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,peterveronika,19,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,photohunter1,1,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,photohunter2,1,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,photohunter3,1,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,photohunter4,1,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,photohunter5,1,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,pizzafamily,100,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,plutus,9,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,pml2020,9,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,powernap,365,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,ppagoda,2,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,puffin,391,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,purple-pepper,4,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,quocvietle,113,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,rainer.kormann,1,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,ran.tube,2,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,remax,3,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,romangt87,1209,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,rooo,4,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,ross-newman,2,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,rushitan,18,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,sabrinax,643,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,sambkf,79,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,satoshi-group,9,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,sergiopocasluces,38,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,shawshank-steem,15,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,shieha,1143,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,sir-steem-alot,3,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,slapbox,55,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,slider2990,924,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,smokinglems,41,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,solyluna,13,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,splatmat,11,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,sportscontest,2,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,steem-on-2020,277,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,steem-star,93,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,steemgreen,28,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,steemit.nemesis,411,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,steemstorage,46,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,steemvault,117,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,steemvestor,33,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,sunstellar,10,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,surion,2,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,t-mac-42,2,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,tanaman,2,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,the-art-of-steem,3,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,thedevilsbride,5,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,thelordsharvest,278,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,tikal,1447,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,tinowhale,9,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,tiny-dancer,2,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,titianus,5,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,tommy-gun,73,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,travelingartgal,1,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,trifenix,12,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,truthtellerhere,5,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,upvoteforsteemit,5,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,utube,121,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,victor-alexander,27,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,vitirio123,65,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,wefund,9,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,world-cup,32,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,world-water-bank,4,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,x30,377,3,@@000000021,2019-02-03 12:48:06
NULL,boomerang,xtramedium,7,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,kimsungtee,784,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,tussar11,1043,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,smonia,magicdice,500,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,voinnov111,bittrex,2290,3,@@000000021,2019-02-03 12:48:06
NULL,trisan,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,milaan,magicdice,100,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,smonia,1,3,@@000000021,2019-02-03 12:48:06
NULL,peakmonsters-kr,schachoberhessen,155,3,@@000000021,2019-02-03 12:48:06
NULL,smonia,magicdice,500,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,milaan,1,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,trisan,1,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,upbituserwallet,upbitsteemhot,11216483,3,@@000000021,2019-02-03 12:48:06
NULL,peakmonsters-kr,kalam,155,3,@@000000021,2019-02-03 12:48:06
NULL,conformity,boomerang,25000,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,smonia,1000,3,@@000000021,2019-02-03 12:48:06
NULL,trisan,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,tussar11,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,peakmonsters-kr,digitalopus,2011,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,trisan,1,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,1,3,@@000000021,2019-02-03 12:48:06
NULL,peakmonsters-kr,dasgup,1550,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,kimsungtee,magicdice,400,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,tussar11,1043,3,@@000000021,2019-02-03 12:48:06
NULL,raise-me-up,sindong,1,3,@@000000021,2019-02-03 12:48:06
NULL,smonia,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,peakmonsters-kr,powermaster,155,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,kimsungtee,1,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,smonia,1043,3,@@000000021,2019-02-03 12:48:06
NULL,milaan,magicdice,100,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,tussar11,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,milaan,245,3,@@000000021,2019-02-03 12:48:06
NULL,minnowbooster,therebotelife,1,3,@@000000013,2019-02-03 12:48:06
NULL,magicdice,tussar11,1043,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,smonia,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,superpromoter,therebotelife,1,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,smonia,1043,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,smonia,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,hottopic,steemexplorers,1,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,kimsungtee,magicdice,800,3,@@000000021,2019-02-03 12:48:06
NULL,kyawhlaing,steemmonsters,2067,3,@@000000013,2019-02-03 12:48:06
NULL,nonsowrites,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,kimsungtee,1,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,smonia,1043,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,milaan,magicdice,100,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,steemmonsters,samarek69,1964,3,@@000000013,2019-02-03 12:48:06
NULL,magicdice,nonsowrites,2000,3,@@000000021,2019-02-03 12:48:06
NULL,smonia,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,steemmonsters,steemplus-pay,103,3,@@000000013,2019-02-03 12:48:06
NULL,tussar11,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,1,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,tussar11,1043,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,milaan,245,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,smonia,1043,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,smonia,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,trisan,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,trisan,1324,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,smonia,1043,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,tussar11,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,tussar11,1043,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,marpa,minnowbooster,400,3,@@000000013,2019-02-03 12:48:06
NULL,milaan,magicdice,100,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,milaan,1,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,nageshwar0369,magicdice,5000,3,@@000000021,2019-02-03 12:48:06
NULL,bestofph,kendallron,138,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,nageshwar0369,6533,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,kabil,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,apix,onlyprofitbot,279,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,smartsteem,steemisthebest,11000,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,discernente,onlyprofitbot,100,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,kabil,1420,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,nageshwar0369,magicdice,5000,3,@@000000021,2019-02-03 12:48:06
NULL,minnowbooster,therebotelife,1,3,@@000000013,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,nageshwar0369,6533,3,@@000000021,2019-02-03 12:48:06
NULL,bestofph,sawi,69,3,@@000000021,2019-02-03 12:48:06
NULL,milaan,magicdice,100,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,proj.mic,white-star,7000,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,milaan,239,3,@@000000021,2019-02-03 12:48:06
NULL,tussar11,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,nageshwar0369,magicdice,5000,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,tussar11,1043,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,nageshwar0369,6533,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,nageshwar0369,magicdice,5000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,yangpankil27,magicdice,1500,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,nageshwar0369,6533,3,@@000000021,2019-02-03 12:48:06
NULL,tussar11,magicdice,1000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,tussar11,1043,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:48:06
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:48:06
NULL,magicdice,yangpankil27,1652,3,@@000000021,2019-02-03 12:48:06
NULL,milaan,magicdice,100,3,@@000000021,2019-02-03 12:48:06
NULL,trisan,magicdice,1000,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,milaan,1,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,trisan,2000,3,@@000000021,2019-02-03 12:53:24
NULL,nageshwar0369,magicdice,5000,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,tussar11,magicdice,1000,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,tussar11,1043,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,nageshwar0369,6533,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,sm-usd,steemmonsters,13020,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,smartmarket,smartsteem,3000,3,@@000000013,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,smartmarket,smartsteem,170300,3,@@000000021,2019-02-03 12:53:24
NULL,milaan,magicdice,200,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,milaan,478,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,zinlinhtet,pyaesonekhinkhin,600000,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,tussar11,magicdice,1000,3,@@000000021,2019-02-03 12:53:24
NULL,nageshwar0369,magicdice,5000,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,tussar11,1043,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,nageshwar0369,1,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,yangpankil27,magicdice,1500,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,yangpankil27,1652,3,@@000000021,2019-02-03 12:53:24
NULL,gaurang,lovejuice,100,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,tipu,sambillingham,31,3,@@000000013,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,milaan,magicdice,100,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,smonia,magicdice,1000,3,@@000000021,2019-02-03 12:53:24
NULL,nageshwar0369,magicdice,12000,3,@@000000021,2019-02-03 12:53:24
NULL,tipu,sambillingham,750,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,milaan,239,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,smonia,1043,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,nageshwar0369,15680,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,smonia,magicdice,1000,3,@@000000021,2019-02-03 12:53:24
NULL,travelsbyblue,magicdice,196,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,smonia,1043,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,smonia,magicdice,1000,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,travelsbyblue,392,3,@@000000021,2019-02-03 12:53:24
NULL,minnowbooster,marpa,1,3,@@000000013,2019-02-03 12:53:24
NULL,discernente,thebot,1050,3,@@000000021,2019-02-03 12:53:24
NULL,trisan,magicdice,1000,3,@@000000021,2019-02-03 12:53:24
NULL,salazarcag,smartmarket,200,3,@@000000021,2019-02-03 12:53:24
NULL,apix,honestbot,65,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,smonia,1043,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,nageshwar0369,magicdice,5000,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,trisan,1960,3,@@000000021,2019-02-03 12:53:24
NULL,smonia,magicdice,1000,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,nageshwar0369,6533,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,smonia,1043,3,@@000000021,2019-02-03 12:53:24
NULL,milaan,magicdice,100,3,@@000000021,2019-02-03 12:53:24
NULL,smonia,magicdice,1000,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,senstless,steemmonsters,586,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,milaan,239,3,@@000000021,2019-02-03 12:53:24
NULL,yangpankil27,magicdice,1500,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,smonia,1043,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,steemmonsters,vaansteam,557,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,yangpankil27,1,3,@@000000021,2019-02-03 12:53:24
NULL,steemplus-bot,steemplus-bot,1,3,@@000000013,2019-02-03 12:53:24
NULL,smonia,magicdice,1000,3,@@000000021,2019-02-03 12:53:24
NULL,promotedpost,htliao,1,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,tussar11,magicdice,1000,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,smonia,1043,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,smonia,magicdice,1000,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,tussar11,1,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,smonia,1043,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,mancer-sm-alt,41702,3,@@000000021,2019-02-03 12:53:24
NULL,mancer-sm-alt,magicdice,40000,3,@@000000021,2019-02-03 12:53:24
NULL,milaan,magicdice,100,3,@@000000021,2019-02-03 12:53:24
NULL,smonia,magicdice,1000,3,@@000000021,2019-02-03 12:53:24
NULL,smartsteem,sharkmonsters,1562,3,@@000000021,2019-02-03 12:53:24
NULL,magicdice,milaan,239,3,@@000000021,2019-02-03 12:53:24
